,src,race_date,race_course,race_number,race_id,race_class,race_distance,track_condition,race_name,track,sectional_time,incident_report,finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6
27776,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",1,3.0,EAGLE WAY,A093,J Moreira,J Moore,127,1074,4,-,10.0,8.0,9.0,9.0,2.25.48,2.1,6.0,1.0
27777,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",2,5.0,HELENE CHARISMA,A129,D Whyte,J Moore,124,1096,9,3/4,12.0,12.0,12.0,11.0,2.25.60,8,7.0,2.0
27778,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",3,6.0,GOLD MOUNT,A112,S de Sousa,A S Cruz,122,978,7,2-1/2,13.0,13.0,13.0,13.0,2.25.88,6.5,12.0,3.0
27779,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",4,9.0,DINOZZO,V246,C Schofield,J Size,118,1022,6,3,6.0,6.0,7.0,8.0,2.25.97,8.1,5.0,4.0
27780,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",5,7.0,PRAWN BABA,A002,K Teetan,J Size,121,1068,12,5-1/2,7.0,7.0,10.0,10.0,2.26.37,46,10.0,5.0
27781,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",6,13.0,ANDOYAS,T109,C Y Ho,D J Hall,113,1006,5,7,11.0,10.0,11.0,12.0,2.26.60,44,13.0,6.0
27782,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",7,4.0,SUPREME PROFIT,P230,K K Chiong,C S Shum,127,1269,8,10-1/4,9.0,11.0,6.0,2.0,2.27.11,99,4.0,7.0
27783,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",8,1.0,BEAUTY GENERATION,V380,Z Purton,J Moore,133,1097,2,13,3.0,2.0,3.0,3.0,2.27.58,4.6,2.0,8.0
27784,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",9,12.0,CIRCUIT HASSLER,A041,M Chadwick,A S Cruz,113,1119,11,18,1.0,1.0,1.0,1.0,2.28.38,80,1.0,9.0
27785,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",10,10.0,HAPPILABABY,T315,K C Leung,C S Shum,115,1105,1,20,5.0,5.0,5.0,7.0,2.28.69,29,8.0,10.0
27786,20170430-6.html,2017-04-30,Sha Tin,6,2016-612,Group Three,2400,GOOD TO FIRM,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",24.66 23.59 24.84 24.23 24.31 23.85,"
                ANTICIPATION, which was kicked by another runner in the Parade Ring, was examined by the Veterinary Officer on arrival at the Start who said the horse was suitable to race.
GOLD MOUNT and HELENE CHARISMA began only fairly.
BEAUTY GENERATION lost its right front plate after the 2300 Metres.
Despite being hard ridden along in the early stages, BASIC TRILOGY failed to muster speed and subsequently travelled wide and without cover for the majority of the race.
In the early stages, ANTICIPATION travelled wide and without cover and after the 1600 Metres was allowed to improve its position to race outside the lead by the 1400 Metres.
Passing the winning post on the first occasion, SUPREME PROFIT became unbalanced and lost ground when crowded for room between BASIC TRILOGY (S Clipperton) which shifted in before being shifted back out to relieve the tightening to SUPREME PROFIT and ANDOYAS which shifted out away from the heels of EAGLE WAY which got its head on the side and shifted out marginally.  S Clipperton was advised to ensure that he leaves comfortable racing rom for runners to his inside in similar circumstances.
Near the 650 Metres, PRAWN BABA, which was being ridden along to improve its position around EAGLE WAY, was bumped by that horse which shifted out away from the heels of HELENE SUPER STAR.
Near the 350 Metres, HELENE SUPER STAR was bumped by ANTICIPATION which, when giving ground abruptly, shifted out away from GOLD MOUNT.
In the Straight, HELENE CHARISMA hung in and proved difficult to ride.
The performances of BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR, which all finished tailed out, were considered unacceptable.  Before being allowed to race again, BASIC TRILOGY, ANTICIPATION, HAPPILABABY and HELENE SUPER STAR will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
When questioned regarding the disappointing performance of BEAUTY GENERATION, Z Purton stated that although the tempo was good for the majority of the race, BEAUTY GENERATION would not settle and travelled keenly.  He said the horse had been relaxed it its track work in the lead up to todayâs race, however, due to BEAUTY GENERATION racing too keenly it then did not finish off the race.  A veterinary inspection of BEAUTY GENERATION immediately following the race found that horse to have sustained a small overreach cut to the right front heel.
HELENE CHARISMA lost its left front plate after the race.
EAGLE WAY and HELENE CHARISMA were sent for sampling.
",11,2.0,BASIC TRILOGY,V133,S Clipperton,J Moore,130,1218,13,25,8.0,9.0,8.0,5.0,2.29.48,70,3.0,11.0
